user_name,muslim_score,bins,muslim
"[anonymized]",1.6012961,20,1
"[anonymized]",1.2452796,20,1
"[anonymized]",1.30788,20,1
"[anonymized]",1.3734752,20,1
"[anonymized]",1.2874023,20,1
"[anonymized]",.91536558,20,1
"[anonymized]",1.2307373,20,1
"[anonymized]",1.8277177,20,1
"[anonymized]",1.1019646,20,1
"[anonymized]",1.6013036,20,1
"[anonymized]",1.5812724,20,1
"[anonymized]",1.1678689,20,1
"[anonymized]",1.4174821,20,1
"[anonymized]",1.0570097,20,1
"[anonymized]",1.0415728,20,1
"[anonymized]",1.5462395,20,1
"[anonymized]",2.2968833,20,1
"[anonymized]",1.2008429,20,1
"[anonymized]",.91782439,20,1
"[anonymized]",.97522587,20,1
"[anonymized]",2.994338,20,1
"[anonymized]",1.0799776,20,1
"[anonymized]",1.0347791,20,1
"[anonymized]",1.6207733,20,1
"[anonymized]",2.0366054,20,1
"[anonymized]",1.7530808,20,1
"[anonymized]",1.4882556,20,1
"[anonymized]",1.03827,20,1
"[anonymized]",1.1028588,20,1
"[anonymized]",1.0416349,20,1
"[anonymized]",1.2404869,20,1
"[anonymized]",1.3798099,20,1
"[anonymized]",1.7052124,20,1
"[anonymized]",1.210476,20,1
"[anonymized]",1.2854339,20,1
"[anonymized]",1.1379505,20,1
"[anonymized]",.90056312,20,1
"[anonymized]",1.486086,20,1
"[anonymized]",1.7007781,20,1
"[anonymized]",.95997769,20,1
"[anonymized]",2.1377704,20,1
"[anonymized]",1.7428787,20,1
"[anonymized]",1.2384446,20,1
"[anonymized]",1.9198091,20,1
"[anonymized]",1.8198558,20,1
"[anonymized]",-.000199588,10,1
"[anonymized]",-.2709561,8,0
"[anonymized]",-.29659551,8,1
"[anonymized]",-.059833847,10,1
"[anonymized]",-.070034735,10,0
"[anonymized]",-.023707729,10,0
"[anonymized]",.000203868,11,0
"[anonymized]",.013234738,11,0
"[anonymized]",.035148289,11,0
"[anonymized]",.000203868,11,0
"[anonymized]",.044153016,11,0
"[anonymized]",.020592013,11,0
"[anonymized]",.077951476,11,1
"[anonymized]",.037526723,11,0
"[anonymized]",.040872253,11,1
"[anonymized]",.047493871,11,1
"[anonymized]",.001817264,11,1
"[anonymized]",.006944574,11,0
"[anonymized]",.031788569,11,0
"[anonymized]",.12019805,12,1
"[anonymized]",.11581706,12,0
"[anonymized]",.1188623,12,1
"[anonymized]",.17960902,12,0
"[anonymized]",.19176717,12,1
"[anonymized]",.14546029,12,0
"[anonymized]",.10164537,12,1
"[anonymized]",.16896121,12,1
"[anonymized]",.13977349,12,0
"[anonymized]",.15944205,12,0
"[anonymized]",.10304698,12,1
"[anonymized]",.12481962,12,0
"[anonymized]",.16437112,12,1
"[anonymized]",.12855707,12,1
"[anonymized]",.19163689,12,1
"[anonymized]",.16112083,12,0
"[anonymized]",.10677252,12,0
"[anonymized]",.18294966,12,1
"[anonymized]",.23831832,13,1
"[anonymized]",.2671437,13,1
"[anonymized]",.2143479,13,1
"[anonymized]",.2029454,13,0
"[anonymized]",.21437287,13,0
"[anonymized]",.25791991,13,0
"[anonymized]",.23898242,13,1
"[anonymized]",.24073114,13,0
"[anonymized]",.20127892,13,1
"[anonymized]",.23977152,13,1
"[anonymized]",.28457776,13,1
"[anonymized]",.22389147,13,0
"[anonymized]",.340103,14,0
"[anonymized]",.32523555,14,1
"[anonymized]",.34399733,14,0
"[anonymized]",.30028689,14,1
"[anonymized]",.31019345,14,1
"[anonymized]",.35258856,14,0
"[anonymized]",.36638737,14,1
"[anonymized]",.37897882,14,1
"[anonymized]",.34989586,14,0
"[anonymized]",.30536267,14,1
"[anonymized]",.37372756,14,0
"[anonymized]",.31074503,14,1
"[anonymized]",.31746563,14,1
"[anonymized]",.33222687,14,1
"[anonymized]",.3466993,14,0
"[anonymized]",.33509704,14,0
"[anonymized]",.3277469,14,1
"[anonymized]",.37255538,14,1
"[anonymized]",.33765107,14,0
"[anonymized]",.36377138,14,0
"[anonymized]",.41874519,15,0
"[anonymized]",.41910914,15,0
"[anonymized]",.46885946,15,0
"[anonymized]",.40349597,15,0
"[anonymized]",.43272984,15,0
"[anonymized]",.46531138,15,0
"[anonymized]",.59295559,16,1
"[anonymized]",.54501408,16,0
"[anonymized]",.58389741,16,0
"[anonymized]",.56074107,16,0
"[anonymized]",.53315049,16,1
"[anonymized]",.57980454,16,1
"[anonymized]",.57776469,16,0
"[anonymized]",.63463026,17,1
"[anonymized]",.65931249,17,0
"[anonymized]",.63617861,17,1
"[anonymized]",.67409188,17,1
"[anonymized]",.61570746,17,1
"[anonymized]",.67914397,17,0
"[anonymized]",.61070579,17,0
"[anonymized]",.62813962,17,1
"[anonymized]",.69319332,17,1
"[anonymized]",.74799043,18,0
"[anonymized]",.72279578,18,1
"[anonymized]",.76214987,18,0
"[anonymized]",.73672307,18,0
"[anonymized]",.7959367,18,0
"[anonymized]",.7094329,18,1
"[anonymized]",.71973127,18,0
"[anonymized]",.72818649,18,0
"[anonymized]",.89572763,19,0
"[anonymized]",.83239383,19,0
"[anonymized]",.83533913,19,1
"[anonymized]",.87408477,19,1
"[anonymized]",.84884131,19,0
"[anonymized]",.95229667,20,1
